_id,name,image_url,drink_url,tsne_x,tsne_y,cluster
67cdfed2d61baaa7449cce1c,Seasonal Fruit Smash,https://monin.blob.core.windows.net/recipe/images/mrd/drink/813fc77b-5988-43a9-ad11-cbbee8097a4a-1.png,https://monin.us/products/seasonal-fruit-smash,-50.877396,-20.13349,6
67cdfed6d61baaa7449cce1d,Sugar Plum Cocktail,https://monin.blob.core.windows.net/recipe/images/mrd/drink/17550b4b-dd41-4d2e-adcc-c2490690212d-2.png,https://monin.us/products/sugar-plum-cocktail,-9.727024,34.902767,5
67cdfedad61baaa7449cce1e,Honey Blossom Press,https://monin.blob.core.windows.net/recipe/images/mrd/drink/5e7f0dbe-9b5f-48ae-aacf-f1ebc2de127f-2.png,https://monin.us/products/honey-blossom-press,-11.764875,-7.4415293,2
67cdfee3d61baaa7449cce1f,Barrel Negroni,https://monin.blob.core.windows.net/recipe/images/mrd/drink/f0c6ba69-2408-49e5-8dc0-f07da328836a-2.png,https://monin.us/products/barrel-negroni,-24.653807,-4.368089,3
67cdfee9d61baaa7449cce20,Pumpkin Spice Martini,https://monin.blob.core.windows.net/recipe/images/mrd/drink/ea2e5e00-d0a8-45e2-87b0-f0905f2f5f1e-2.png,https://monin.us/products/pumpkin-spice-martini,20.38946,28.014656,7
67cdfeefd61baaa7449cce21,Lime Kiss,https://monin.blob.core.windows.net/recipe/images/mrd/drink/c4b93253-11c0-4b44-b8a8-eeaf3afa2fd0-2.png,https://monin.us/products/lime-kiss,0.03536385,27.44617,5
67cdfef5d61baaa7449cce22,Wild Blackberry Mint Martini,https://monin.blob.core.windows.net/recipe/images/mrd/drink/1816c20d-d121-4fa0-8845-eacf9a39c695-2.png,https://monin.us/products/wild-blackberry-mint-martini,-8.894031,43.384502,5
67cdfefbd61baaa7449cce23,Smoky Watermelon Sour,https://monin.blob.core.windows.net/recipe/images/mrd/drink/a1259b7c-481a-4ce2-9078-c17c74853747-1.png,https://monin.us/products/smoky-watermelon-sour,-33.944862,6.959511,3
67cdff01d61baaa7449cce24,Spring Fling,https://monin.blob.core.windows.net/recipe/images/mrd/drink/6ff9174b-a84b-443f-a7f2-febf236cd779-2.png,https://monin.us/products/spring-fling-1,-46.481277,27.176325,3
67cdff05d61baaa7449cce25,Blood Orange Manhattan,https://monin.blob.core.windows.net/recipe/images/mrd/drink/bddb4984-9710-4c80-b591-fe373ae81522-2.png,https://monin.us/products/blood-orange-manhattan,-1.9963152,38.41427,5
67cdff0ad61baaa7449cce26,Winter Berry Martini,https://monin.blob.core.windows.net/recipe/images/mrd/drink/a56ba9af-a9ce-456a-917f-f5bb7559db2e-2.png,https://monin.us/products/winter-berry-martini,-4.40122,40.386257,5
67cdff0fd61baaa7449cce27,Moro Straits Sling,https://monin.blob.core.windows.net/recipe/images/mrd/drink/99203695-78d1-4e37-b399-f62f0bc2e15d-2.png,https://monin.us/products/moro-straits-sling,-41.55869,12.673325,3
67cdff15d61baaa7449cce28,Mother May I,https://monin.blob.core.windows.net/recipe/images/mrd/drink/142f5af3-4d9d-455a-ac32-ba5f7ef02880-2.png,https://monin.us/products/mother-may-i,-0.3565691,31.228708,5
67cdff19d61baaa7449cce29,Honey Lavender Lemon Drop,https://monin.blob.core.windows.net/recipe/images/mrd/drink/e2746953-9f5a-4c7a-a6b1-f476852ac7f7-2.png,https://monin.us/products/honey-lavender-lemon-drop,-1.7606617,32.465363,5
67cdff1ed61baaa7449cce2a,Mai Tai,https://monin.blob.core.windows.net/recipe/images/mrd/drink/a36f12a7-db4f-413b-80a0-fa1ce983601f-2.png,https://monin.us/products/mai-tai,-16.84515,-6.299175,2
