_id,name,image_url,drink_url,tsne_x,tsne_y,cluster
67ce08f4d61baaa7449cd003,Strawberry Cream Iced Coffee,https://monin.blob.core.windows.net/recipe/images/mrd/drink/9e3c48bf-308d-4eb7-843b-8b9173200e8d-2.png,https://monin.us/products/strawberry-cream-iced-coffee,-14.440248,-31.825157,3
67ce08fad61baaa7449cd004,Dulce De Leche Iced Latte,https://monin.blob.core.windows.net/recipe/images/mrd/drink/77e8376a-beb6-41bf-8f22-9d414887359b-1.png,https://monin.us/products/dulce-de-leche-iced-latte,41.093117,-4.947329,1
67ce0900d61baaa7449cd005,Chocolate Caramel Kiss,https://monin.blob.core.windows.net/recipe/images/mrd/drink/06b14897-8f64-4171-86ea-9c1c496bac9c-1.png,https://monin.us/products/chocolate-caramel-kiss,51.183704,7.0230474,4
67ce0905d61baaa7449cd006,Toasted Almond On Ice,https://monin.blob.core.windows.net/recipe/images/mrd/drink/3dd0c457-932d-4614-ac25-9e897625eb09-1.png,https://monin.us/products/toasted-almond-on-ice,38.545975,0.79180086,4
67ce090ad61baaa7449cd007,Agave Roaster Cocktail,https://monin.blob.core.windows.net/recipe/images/mrd/drink/8baf45d6-a1f2-4e66-9aeb-9cb31a5c02b6-1.png,https://monin.us/products/agave-roaster-cocktail,46.462612,-12.513055,1
67ce090fd61baaa7449cd008,Vanilla Iced Coffee,https://monin.blob.core.windows.net/recipe/images/mrd/drink/dbbf575c-4e0d-4903-ae47-7229079fd86b-1.png,https://monin.us/products/vanilla-iced-coffee,44.8965,-1.2585323,4
67ce0915d61baaa7449cd009,Golden CrÈMe Cold Brew,https://monin.blob.core.windows.net/recipe/images/mrd/drink/48f2673b-bd69-420d-ac8a-6f3ea0132d09-2.png,https://monin.us/products/golden-creme-cold-brew,-25.207674,1.1769583,5
67ce091bd61baaa7449cd00a,Creamy Cookie Butter Iced Latte,https://monin.blob.core.windows.net/recipe/images/mrd/drink/4ffe8352-e361-4238-84ce-62d583d7f73d-2.png,https://monin.us/products/creamy-cookie-butter-iced-latte,40.795483,-8.8797035,1
67ce0920d61baaa7449cd00b,Spiced Iced Coffee,https://monin.blob.core.windows.net/recipe/images/mrd/drink/60103115-f39b-4106-b2b2-612d88bd83fc-1.png,https://monin.us/products/spiced-iced-coffee,40.879784,-5.2821765,1
67ce0924d61baaa7449cd00c,French Vanilla Iced Coffee,https://monin.blob.core.windows.net/recipe/images/mrd/drink/7b7ccdc6-2be6-4afe-b17e-636080db5b8c-1.png,https://monin.us/products/french-vanilla-iced-coffee,38.970352,-8.131843,1
67ce0929d61baaa7449cd00d,Keoke Coffee,https://monin.blob.core.windows.net/recipe/images/mrd/drink/bd231579-58f8-46b7-9dac-6496a85f4f18-1.png,https://monin.us/products/keoke-coffee,44.891228,25.824968,4
67ce092fd61baaa7449cd00e,Burnt Buttered Toffee Iced Latte,https://monin.blob.core.windows.net/recipe/images/mrd/drink/edb6338f-19a0-4202-9835-53a2b68ac99b-2.png,https://monin.us/products/burnt-buttered-toffee-iced-latte,33.059902,4.462499,2
